PRT_ID,Model_1,Model_2,Model_3
P00081,12078957000.0,11031108000.0,3766705000.0
P04728,11851961000.0,10824635000.0,3875863800.0
P09423,10454920000.0,10105374000.0,3642654200.0
P02764,19644019000.0,14993613000.0,4938652000.0
P06893,21768438000.0,16042574000.0,5098776600.0
P06051,20307778000.0,15368432000.0,5117728300.0
P00033,14297147000.0,12182770000.0,4156641800.0
P05412,18594857000.0,14390854000.0,4743429000.0
P00591,10420516000.0,10106726000.0,3675988000.0
P04290,10347647000.0,10048731000.0,3488386000.0
P04900,15907169000.0,13011751000.0,4291457500.0
P08824,13033410000.0,11465417000.0,3897836500.0
P07175,21479772000.0,15930397000.0,5256714000.0
P02918,20528288000.0,15385168000.0,4924144000.0
P08065,10012851000.0,9912021000.0,3587555800.0
P05461,13716546000.0,11848691000.0,4169400800.0
P09183,15086866000.0,12583979000.0,4211114500.0
P00408,10872882000.0,10375782000.0,3735583200.0
P01241,18348446000.0,14311875000.0,4642689000.0
P06532,10110802000.0,9923109000.0,3513414700.0
P00661,15367098000.0,12756341000.0,4229947400.0
P05864,10018383000.0,9869561000.0,3482226200.0
P09719,20281545000.0,15279870000.0,5001419300.0
P04142,13748552000.0,11888470000.0,4056089000.0
P06464,9474730000.0,9613253000.0,3441292500.0
P00028,12073971000.0,10973880000.0,3818553900.0
P07499,11418966000.0,10626826000.0,3830205400.0
P09599,18049430000.0,14112020000.0,4737679400.0
P09090,18677256000.0,14417073000.0,4774664000.0
P05449,16200937000.0,13201950000.0,4536496000.0
P03731,18345206000.0,14318765000.0,4839395000.0
P02551,8941986000.0,9309492000.0,3326915800.0
P05902,12840401000.0,11423366000.0,3991196700.0
P07919,13741882000.0,11862816000.0,4084800000.0
P01407,19247337000.0,14809231000.0,4900098000.0
P03889,17899130000.0,14035553000.0,4678535700.0
P04151,18943836000.0,14652806000.0,4827365400.0
P06384,13242437000.0,11571785000.0,4054004700.0
P07354,11428745000.0,10610185000.0,3784164000.0
P07873,22018978000.0,16262480000.0,5279190500.0
P03172,13268381000.0,11657595000.0,3983710200.0
P00785,20280934000.0,15299759000.0,4901384000.0
P03519,10080449000.0,9972872000.0,3563711500.0
P07681,24502696000.0,17533219000.0,5571121000.0
P02715,17552847000.0,13854327000.0,4639272000.0
P04195,17697858000.0,13926372000.0,4545199600.0
P00558,20400882000.0,15365122000.0,5067974700.0
P05321,21380387000.0,15856026000.0,5203696600.0
P06099,17233320000.0,13758574000.0,4655928300.0
P04584,14447338000.0,12242846000.0,4232200200.0
P05617,16596744000.0,13427954000.0,4563334000.0
P05093,13782993000.0,11909302000.0,4093617400.0
P08217,18599678000.0,14449265000.0,4818960400.0
P09514,12500849000.0,11222954000.0,3879181300.0
P01754,16147566000.0,13117626000.0,4338582500.0
P00403,9833135000.0,9834763000.0,3519313400.0
P00004,22238760000.0,16359246000.0,5270273000.0
P09345,21343164000.0,15813561000.0,5188457500.0
P07474,17701913000.0,13951842000.0,4579320000.0
P01467,21701510000.0,16072047000.0,5278196700.0
P00908,11744050000.0,10850482000.0,3770527200.0
P02273,16072482000.0,13128122000.0,4432776700.0
P07846,21821800000.0,16113170000.0,5307621400.0
P03785,13675325000.0,11777186000.0,3968214500.0
P02572,11002025000.0,10420884000.0,3650737700.0
P06270,17526751000.0,13836617000.0,4585690000.0
P08948,12250912000.0,11093792000.0,3815906300.0
P02532,10794023000.0,10311047000.0,3653689900.0
P01906,13435483000.0,11699178000.0,4010645500.0
P05633,9963428000.0,9837696000.0,3590841300.0
P02759,19710564000.0,15047150000.0,4875931000.0
P01176,14587626000.0,12336763000.0,4125699300.0
P00958,10036549000.0,9947819000.0,3430670000.0
P06947,19274113000.0,14754758000.0,4871451600.0
P03953,9743514000.0,9781479000.0,3471624700.0
P08894,11281741000.0,10588182000.0,3718587000.0
P00615,12746476000.0,11348125000.0,4031360500.0
P00185,21335430000.0,15880373000.0,5243088000.0
P09007,20653482000.0,15481227000.0,5141107700.0
P02706,13332693000.0,11622214000.0,3936164400.0
P05149,16208914000.0,13179084000.0,4519023600.0
P04920,16621636000.0,13369276000.0,4564954600.0
P05675,14233011000.0,12173320000.0,4189667800.0
P07481,13228147000.0,11563582000.0,3975547400.0
P09981,17554130000.0,13855913000.0,4637190700.0
P08552,11692757000.0,10792590000.0,3836915700.0
P04606,20660564000.0,15547855000.0,5008493600.0
P06792,21345157000.0,15817134000.0,5082083300.0
P08304,10292881000.0,10084888000.0,3614328300.0
P05186,11679865000.0,10789176000.0,3790321000.0
P01756,20637647000.0,15541214000.0,5172562000.0
P03545,17061435000.0,13643951000.0,4547686400.0
P01925,21148903000.0,15780519000.0,5122501000.0
P05371,12282651000.0,11083618000.0,3852197400.0
P04921,15964316000.0,13091785000.0,4422125000.0
P05295,15444341000.0,12795016000.0,4309064700.0
P08220,14758904000.0,12433568000.0,4263156700.0
P07428,10948575000.0,10396260000.0,3615007200.0
P08868,22253484000.0,16318529000.0,5294458000.0
P01631,10011189000.0,9886834000.0,3534653200.0
P04777,26192180000.0,18451660000.0,5919120400.0
P08863,13097809000.0,11468800000.0,4033145000.0
P08697,13505527000.0,11713585000.0,4043092000.0
P09128,18309130000.0,14266337000.0,4649722400.0
P05114,15050121000.0,12616361000.0,4319129600.0
P09268,22192190000.0,16267260000.0,5222875000.0
P02155,11192064000.0,10459742000.0,3777795300.0
P00602,17916912000.0,14044432000.0,4643756000.0
P03335,17855115000.0,14077030000.0,4602414600.0
P03878,20091429000.0,15202550000.0,5031428600.0
P02494,10885678000.0,10399198000.0,3766114600.0
P00515,12048341000.0,10987653000.0,3772141600.0
P06117,21424361000.0,15880405000.0,5249726500.0
P06344,12519412000.0,11244458000.0,3969790500.0
P10023,21094875000.0,15753515000.0,5083694000.0
P03293,10198471000.0,9991234000.0,3514911500.0
P01752,12781605000.0,11363564000.0,4041271300.0
P04917,9205179000.0,9442818000.0,3401891800.0
P03683,25952874000.0,18329670000.0,5721527300.0
P00510,20226875000.0,15252547000.0,5071677400.0
P03468,24043470000.0,17286902000.0,5597170700.0
P02554,19303133000.0,14768722000.0,4861186000.0
P04320,16517503000.0,13332182000.0,4390713000.0
P00929,19107152000.0,14711153000.0,4836433000.0
P01102,19380677000.0,14827540000.0,4800674000.0
P00764,11203555000.0,10523920000.0,3712916200.0
P08971,14689770000.0,12419278000.0,4222493000.0
P05567,8902224000.0,9269247000.0,3239492000.0
P05042,9391541000.0,9525225000.0,3352766200.0
P00978,12632568000.0,11322575000.0,3858688800.0
P07487,24489517000.0,17573700000.0,5586271000.0
P06260,25230598000.0,17943257000.0,5776187400.0
P02390,21262586000.0,15773292000.0,5117479400.0
P03981,24514270000.0,17587462000.0,5532011500.0
P00413,12166752000.0,11078458000.0,3765189000.0
P04893,20271389000.0,15316597000.0,4953579500.0
P06661,19632822000.0,14982104000.0,4829345300.0
P09736,20831710000.0,15544117000.0,5048573000.0
P05232,9698015000.0,9668851000.0,3508807700.0
P01516,13715043000.0,11895292000.0,4183602200.0
P04434,9704398000.0,9743490000.0,3511937500.0
P07376,21021196000.0,15715105000.0,5177599000.0
P08407,9849381000.0,9820058000.0,3424476700.0
P06962,11788280000.0,10852893000.0,3723415300.0
P01683,13137979000.0,11516107000.0,3948228600.0
P05460,24701678000.0,17684144000.0,5707769000.0
P00679,11297163000.0,10542193000.0,3775275500.0
P09821,18777678000.0,14536180000.0,4722774000.0
P00813,22268572000.0,16352082000.0,5237896000.0
P03520,12518449000.0,11165206000.0,3830367200.0
P02350,15141754000.0,12628818000.0,4186410800.0
P07496,15215903000.0,12659174000.0,4374534000.0
P08787,21244740000.0,15765457000.0,5024802000.0
P05598,10249767000.0,10040046000.0,3533750000.0
P03348,18661276000.0,14401604000.0,4658208000.0
P08314,17705116000.0,13931252000.0,4536663000.0
P03109,12365428000.0,11121532000.0,3892478000.0
P00464,13222091000.0,11588314000.0,3929484500.0
P03020,8343734300.0,8965437000.0,3157678000.0
P06931,21368529000.0,15872559000.0,5138559000.0
P07621,19014656000.0,14668583000.0,4938145300.0
P10017,21449820000.0,15850637000.0,5041220600.0
P07102,10895020000.0,10368834000.0,3558180900.0
P05082,18366173000.0,14253608000.0,4751106600.0
P01124,14540493000.0,12292284000.0,4137651000.0
P06583,21283004000.0,15805176000.0,5166325000.0
P09680,17797825000.0,13982236000.0,4705881000.0
P03557,10458669000.0,10085209000.0,3539041800.0
P04743,17617710000.0,13932248000.0,4577560600.0
P01963,15029798000.0,12577262000.0,4285794300.0
P01603,22151348000.0,16336222000.0,5281412600.0
P02775,9641353000.0,9637247000.0,3447189500.0
P03720,13634554000.0,11759388000.0,4054884400.0
P06708,18510120000.0,14403042000.0,4842309000.0
P06002,13066729000.0,11500296000.0,3992730600.0
P01096,20246417000.0,15233956000.0,4905773000.0
P05425,12798024000.0,11308707000.0,3946638600.0
P00099,21354988000.0,15916112000.0,5148630000.0
P07582,12856721000.0,11365415000.0,3972723700.0
P07555,12753436000.0,11388430000.0,3860555300.0
P07914,22335267000.0,16341898000.0,5192516600.0
P02956,13405440000.0,11681920000.0,3967861200.0
P00981,17809467000.0,14029612000.0,4568605700.0
P03271,16363512000.0,13303726000.0,4446173000.0
P02303,17488085000.0,13860551000.0,4526034000.0
P02192,16466680000.0,13328262000.0,4383738000.0
P04923,19689950000.0,14967785000.0,4830649300.0
P05852,16318798000.0,13231407000.0,4464166400.0
P08237,24557920000.0,17561688000.0,5685800000.0
P05210,20574095000.0,15482195000.0,5076108300.0
P01699,12028212000.0,10978489000.0,3755474400.0
P07254,15228958000.0,12641542000.0,4306573300.0
P03646,22162944000.0,16317141000.0,5292097500.0
P08797,10652005000.0,10215250000.0,3540931000.0
P03556,18122064000.0,14147965000.0,4711604000.0
P02933,9154858000.0,9413280000.0,3303148000.0
P06329,11551302000.0,10673050000.0,3790352600.0
P03181,15393909000.0,12786673000.0,4230997200.0
P00755,20522090000.0,15405464000.0,5068985300.0
P06035,14838609000.0,12450030000.0,4184339000.0
P01798,11762780000.0,10853966000.0,3836242000.0
P07706,15878263000.0,13051815000.0,4396733400.0
P02631,9677165000.0,9661528000.0,3415145500.0
P01670,22181665000.0,16304287000.0,5262681000.0
P04025,12862716000.0,11366668000.0,4039150800.0
P01946,23384350000.0,16938565000.0,5513098000.0
P01541,14971980000.0,12541768000.0,4231723000.0
P03678,21642656000.0,16016319000.0,5292043300.0
P06886,12805702000.0,11383953000.0,3934488800.0
P05859,12981037000.0,11453673000.0,3990714000.0
P09673,22478790000.0,16416221000.0,5323899000.0
P03939,10747558000.0,10309197000.0,3657641000.0
P06239,10587834000.0,10132198000.0,3528845800.0
P03549,10650403000.0,10213337000.0,3562730000.0
P04565,17618475000.0,13958709000.0,4568093700.0
P08621,21676663000.0,16017876000.0,5137900500.0
P01772,21426524000.0,15858118000.0,5133955000.0
P00332,11246927000.0,10568878000.0,3751174700.0
P09065,19103950000.0,14664167000.0,4867005400.0
P02976,20387668000.0,15381808000.0,4939815400.0
P06759,11773708000.0,10793670000.0,3736012800.0
P01788,12417118000.0,11134243000.0,3824622000.0
P07405,26242933000.0,18433284000.0,5803879000.0
P08131,27416064000.0,19121713000.0,6015764000.0
P09917,22149104000.0,16262460000.0,5298870300.0
P06857,21353107000.0,15818885000.0,5193513000.0
P06201,15130831000.0,12561822000.0,4306717700.0
P07264,18737414000.0,14542136000.0,4811053000.0
P03362,18207814000.0,14170279000.0,4706461000.0
P06664,12063683000.0,10977096000.0,3741388500.0
P04427,13242175000.0,11617080000.0,3965008600.0
P07358,15071607000.0,12526806000.0,4144017000.0
P07800,13613437000.0,11839099000.0,3973057500.0
P01961,16717924000.0,13469166000.0,4609514500.0
P05160,12019355000.0,10939940000.0,3861372000.0
P03208,14500340000.0,12251336000.0,4204095000.0
P08050,12713443000.0,11309265000.0,3947079200.0
P07101,14888914000.0,12502401000.0,4194861600.0
P02646,14857668000.0,12458103000.0,4171149800.0
P06177,9127456000.0,9430751000.0,3473223700.0
P01564,12670537000.0,11327904000.0,4032738800.0
P03128,9711660000.0,9744028000.0,3544725800.0
P02141,15910908000.0,12977206000.0,4443047000.0
P02285,24259752000.0,17405817000.0,5506353000.0
P08121,24073888000.0,17280985000.0,5561121300.0
P09353,19360348000.0,14797375000.0,4908750000.0
P09466,18942644000.0,14602912000.0,4836382700.0
P00861,19928224000.0,15165673000.0,4996828000.0
P04362,22031745000.0,16248976000.0,5324411000.0
P01895,25426117000.0,18068009000.0,5790041000.0
P06578,12001087000.0,10886823000.0,3790568200.0
P09698,18390809000.0,14340144000.0,4802994000.0
P00364,11221687000.0,10512171000.0,3638838300.0
P07935,21049539000.0,15730309000.0,5043140600.0
P09987,21881400000.0,16143879000.0,5326570500.0
P09827,19627020000.0,14931172000.0,4801248000.0
P04821,13017842000.0,11449857000.0,3976452600.0
P09870,17454119000.0,13751908000.0,4537261000.0
P09174,11933006000.0,10895426000.0,3803122200.0
P01053,21042485000.0,15681467000.0,5027774500.0
P07122,20901050000.0,15629206000.0,5021824000.0
P06318,8178473000.0,8829505000.0,3125935900.0
P07795,19861668000.0,15037411000.0,4971548700.0
P02653,14890752000.0,12483670000.0,4303583700.0
P03183,11216876000.0,10530463000.0,3727543300.0
P03942,18441330000.0,14322831000.0,4804627500.0
P08221,17514810000.0,13806097000.0,4506092500.0
P00393,15030067000.0,12558929000.0,4358151700.0
P06401,12830070000.0,11345466000.0,3945527000.0
P07443,20148160000.0,15184904000.0,4961483300.0
P08735,14862582000.0,12512989000.0,4280546800.0
P03289,12081346000.0,10959864000.0,3757934600.0
P09616,21257585000.0,15790835000.0,5179934700.0
P04544,10327755000.0,10013549000.0,3474653700.0
P02174,23108809000.0,16794468000.0,5462191000.0
P00422,14513957000.0,12284244000.0,4282503200.0
P02386,17664651000.0,13939284000.0,4721189000.0
P00746,13593025000.0,11760071000.0,4024447500.0
P01417,9614527000.0,9713631000.0,3400293400.0
P04512,14407018000.0,12197132000.0,4163142000.0
P07755,10535989000.0,10215807000.0,3695935000.0
P09908,18202010000.0,14174767000.0,4786837500.0
P01165,11939762000.0,10922097000.0,3830880300.0
P07938,14075974000.0,12046780000.0,4208928500.0
P04535,27147428000.0,18935648000.0,5952997400.0
P06615,17716556000.0,13897861000.0,4698108000.0
P05165,11467037000.0,10663497000.0,3679718000.0
P08247,24722258000.0,17674152000.0,5626759000.0
P09485,14554544000.0,12258173000.0,4221916400.0
P07098,11984935000.0,10979090000.0,3778508000.0
P00174,20818878000.0,15610925000.0,5036255000.0
P09649,21355320000.0,15842454000.0,5161981400.0
P07834,15502853000.0,12831446000.0,4442675000.0
P09928,20412813000.0,15297640000.0,4931594000.0
P07380,21331436000.0,15879522000.0,5075691500.0
P06671,21247818000.0,15831716000.0,5168510000.0
P03611,21364158000.0,15898173000.0,5116360700.0
P08766,21852110000.0,16083972000.0,5282520000.0
P09702,18894109000.0,14574249000.0,4804536300.0
P01878,25419170000.0,18067784000.0,5693399000.0
P00115,11120930000.0,10528271000.0,3756107500.0
P05586,8843854000.0,9271768000.0,3235947800.0
P00472,20937857000.0,15627068000.0,5044173000.0
P05772,9761008000.0,9729563000.0,3497622000.0
P01212,11974577000.0,10935033000.0,3920002600.0
P08577,14014654000.0,12011650000.0,4126350300.0
P07868,9124536000.0,9397322000.0,3299250200.0
P05407,10177517000.0,9954791000.0,3589794800.0
P06254,16119996000.0,13155953000.0,4514185000.0
P07366,24081748000.0,17284850000.0,5546857500.0
P08335,20517405000.0,15451711000.0,5057292000.0
P01555,17758450000.0,14033287000.0,4697471000.0
P06453,18454323000.0,14323562000.0,4729747500.0
P02915,9208969000.0,9465951000.0,3393026800.0
P03844,21779104000.0,16135264000.0,5315508000.0
P06223,8261270000.0,8880640000.0,3118752300.0
P07836,17574638000.0,13862398000.0,4572527600.0
P00092,19966534000.0,15155745000.0,4870703000.0
P06071,22252493000.0,16316611000.0,5321874400.0
P07258,19108332000.0,14691157000.0,4916540400.0
P06050,13663736000.0,11842763000.0,4157383400.0
P08264,12696615000.0,11348241000.0,3925666800.0
P01789,17525367000.0,13835250000.0,4575055400.0
P05213,16868313000.0,13518557000.0,4470921700.0
P09807,18153181000.0,14117936000.0,4596735000.0
P05783,14101245000.0,12078795000.0,4070168800.0
P09671,20604518000.0,15402889000.0,5111189500.0
P08771,20431475000.0,15380437000.0,5044295700.0
P06330,10864456000.0,10298861000.0,3649043700.0
P03698,24591006000.0,17580425000.0,5544619000.0
P05386,9255504000.0,9446591000.0,3425420000.0
P03693,9624227000.0,9653139000.0,3421678300.0
P04422,8775426000.0,9204282000.0,3315287600.0
P02448,8213729300.0,8823376000.0,3280781800.0
P03207,11508595000.0,10698326000.0,3825801500.0
P00339,12009554000.0,10955004000.0,3890680800.0
P03914,15116564000.0,12580746000.0,4343348000.0
P00707,11089574000.0,10521332000.0,3609037600.0
P09049,11374033000.0,10559123000.0,3752453600.0
P06717,18582927000.0,14459808000.0,4778479600.0
P02968,11422638000.0,10635154000.0,3729533700.0
P02517,15408995000.0,12806073000.0,4358796300.0
P00070,19125723000.0,14723463000.0,4889587700.0
P06991,20661727000.0,15501564000.0,4983901000.0
P04479,9616030000.0,9692373000.0,3353450200.0
P06202,17880734000.0,14043338000.0,4628520000.0
P09676,22065254000.0,16243334000.0,5291181600.0
P05973,17135748000.0,13677836000.0,4470147000.0
P04446,11725842000.0,10759076000.0,3850958300.0
P00840,21599760000.0,16040830000.0,5263238000.0
P04615,13150238000.0,11503087000.0,3880721000.0
P06472,10864144000.0,10387816000.0,3725829000.0
P07616,21291035000.0,15835794000.0,5221172000.0
P08841,18668380000.0,14386602000.0,4744201700.0
P02562,13081498000.0,11533337000.0,3915928600.0
P03422,18161610000.0,14147366000.0,4674334000.0
P02667,12953313000.0,11414241000.0,3969196800.0
P05883,9486506000.0,9553157000.0,3411662300.0
P09972,20002673000.0,15155020000.0,4954111500.0
P00865,21403232000.0,15844419000.0,5230766600.0
P08819,17962185000.0,14085960000.0,4627241000.0
P07588,10663926000.0,10266499000.0,3537688000.0
P01500,16866570000.0,13511991000.0,4442031600.0
P02565,22864273000.0,16713983000.0,5305498000.0
P07788,21867207000.0,16159453000.0,5293468700.0
P06143,26756248000.0,18750937000.0,5871325000.0
P06525,13580890000.0,11798094000.0,4027205600.0
P00445,11765557000.0,10830111000.0,3895166700.0
P01548,8791849000.0,9209932000.0,3406268400.0
P07495,26911121000.0,18833349000.0,5871322000.0
P09522,17961026000.0,14087871000.0,4621854000.0
P08618,21867545000.0,16094530000.0,5219207000.0
P05307,18269725000.0,14245672000.0,4629920300.0
P08317,13037830000.0,11537915000.0,3906055400.0
P09285,9897684000.0,9805317000.0,3431136800.0
P00847,15307197000.0,12731279000.0,4375677000.0
P08924,12557769000.0,11237139000.0,3821777000.0
P05959,18768603000.0,14513712000.0,4849499000.0
P02332,10013048000.0,9910516000.0,3487636000.0
P07295,24027222000.0,17327800000.0,5495614500.0
P04625,17983910000.0,14127827000.0,4766388000.0
P04182,20524400000.0,15362846000.0,4917235700.0
P09619,18731024000.0,14447415000.0,4868874000.0
P08939,9358066000.0,9548710000.0,3382219000.0
P04739,16277977000.0,13166658000.0,4507397000.0
P07672,21877477000.0,16142343000.0,5235347000.0
P06243,11329650000.0,10643907000.0,3675083300.0
P06755,24175694000.0,17356798000.0,5645454300.0
P03714,12229679000.0,11098696000.0,3867685400.0
P07210,21535263000.0,15915758000.0,5203501000.0
P00341,17615590000.0,13911796000.0,4674951700.0
P03726,19001297000.0,14652219000.0,4738204700.0
P02411,11955960000.0,10947391000.0,3929947000.0
P05708,13724111000.0,11897695000.0,4121643500.0
P04178,8785603000.0,9171176000.0,3307652000.0
P02083,21199112000.0,15832723000.0,5131836000.0
P02937,20505061000.0,15418862000.0,5010088000.0
P01412,13256139000.0,11601595000.0,4010176000.0
P01408,14747039000.0,12378265000.0,4118896000.0
P02374,12964204000.0,11463739000.0,4031047000.0
P00777,19164344000.0,14718902000.0,4884842500.0
P01803,15490398000.0,12823394000.0,4345127000.0
P05057,16795181000.0,13430693000.0,4470873000.0
P06511,21092884000.0,15663824000.0,5028225500.0
P08270,19237992000.0,14756859000.0,4868599000.0
P06157,18380667000.0,14350774000.0,4661803000.0
P00007,22454155000.0,16496687000.0,5295705000.0
P06899,11870076000.0,10859971000.0,3849265700.0
P05366,14960557000.0,12510599000.0,4174884900.0
P08267,26613948000.0,18698813000.0,5885688000.0
P07019,19776688000.0,15061139000.0,4928528400.0
P01739,14933004000.0,12519057000.0,4191905300.0
P00983,20981252000.0,15693826000.0,5161955000.0
P00639,21012896000.0,15688658000.0,5044614700.0
P00228,21353910000.0,15891272000.0,5175971000.0
P03235,21504954000.0,15970021000.0,5174141400.0
P04435,11272440000.0,10539416000.0,3640900400.0
P02117,20961198000.0,15711835000.0,5206258700.0
P01629,9728705000.0,9755124000.0,3569762800.0
P07477,10608213000.0,10234573000.0,3531702800.0
P07562,17702670000.0,13954447000.0,4649378000.0
P08593,17715202000.0,13986778000.0,4631278600.0
P01492,16790936000.0,13478994000.0,4517698600.0
P09135,9270601000.0,9501064000.0,3329041000.0
P06640,13215005000.0,11577599000.0,4068095000.0
P09243,13939214000.0,11965829000.0,4069233700.0
P08412,9935293000.0,9891297000.0,3553208800.0
P06847,17417669000.0,13806930000.0,4636430300.0
P09034,20856578000.0,15584629000.0,5001516000.0
P02617,14323398000.0,12178932000.0,4254847700.0
P03449,25707805000.0,18173899000.0,5704469000.0
P06766,25999909000.0,18350440000.0,5902077000.0
P05763,12540233000.0,11189451000.0,3987939300.0
